run_id,seed,controller,scenario,cycle_idx,t_obs,t_orient,t_dec,t_LG,L_dec_ms,L_LG_ms,L_tot_ms,route,proposed_action,executed_action,gt_action,lg_blocked,slm_raw_completion_ms,cpu_temp_C,rss_mb
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,9,1783184334.4466,1783184334.4467,1783184334.4467,1783184334.4467,0.0,0.0043,0.0171,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,46.9,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,10,1783184334.4468,1783184334.4468,1783184334.4468,1783184334.4468,0.0,0.0042,0.0166,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,46.9,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,11,1783184334.4469,1783184334.4469,1783184334.4469,1783184334.4469,0.0,0.0042,0.0168,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,46.9,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,12,1783184334.4471,1783184334.4471,1783184334.4471,1783184334.4471,0.0,0.0045,0.0826,fallback,continue_operation,continue_operation,continue_operation,False,0.0,46.9,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,13,1783184334.4473,1783184334.4473,1783184334.4473,1783184334.4473,0.0,0.0043,0.0178,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,46.9,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,14,1783184334.4474,1783184334.4474,1783184334.4474,1783184334.4474,0.0,0.0045,0.0184,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,46.9,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,15,1783184334.4476,1783184334.4476,1783184334.4476,1783184334.4476,0.0,0.0043,0.0822,fallback,continue_operation,continue_operation,activate_cooling,False,0.0,46.9,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,16,1783184334.4478,1783184334.4478,1783184334.4478,1783184334.4478,0.0,0.0044,0.0166,prefilter,continue_operation,continue_operation,continue_operation,False,0.0,46.9,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,17,1783184334.4479,1783184334.4479,1783184334.4479,1783184334.4479,0.0,0.0043,0.0173,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,46.9,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,18,1783184334.4481,1783184334.4481,1783184334.4481,1783184334.4481,0.0,0.0042,0.0812,fallback,continue_operation,continue_operation,continue_operation,False,0.0,45.2,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,19,1783184334.4483,1783184334.4483,1783184334.4483,1783184334.4483,0.0,0.0044,0.0809,fallback,continue_operation,continue_operation,activate_cooling,False,0.0,45.2,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,20,1783184334.4485,1783184334.4485,1783184334.4485,1783184334.4485,0.0,0.0044,0.0185,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.2,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,21,1783184334.4486,1783184334.4486,1783184334.4486,1783184334.4486,0.0,0.0044,0.019,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.2,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,22,1783184334.4488,1783184334.4488,1783184334.4488,1783184334.4488,0.0,0.0042,0.0167,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.2,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,23,1783184334.4489,1783184334.4489,1783184334.449,1783184334.449,0.0,0.0046,0.0824,fallback,continue_operation,continue_operation,activate_cooling,False,0.0,45.2,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,24,1783184334.4491,1783184334.4491,1783184334.4492,1783184334.4492,0.0,0.0043,0.0807,fallback,continue_operation,continue_operation,continue_operation,False,0.0,45.2,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,25,1783184334.4493,1783184334.4493,1783184334.4493,1783184334.4494,0.0,0.0045,0.0187,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.2,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,26,1783184334.4495,1783184334.4495,1783184334.4496,1783184334.4496,0.0,0.0045,0.0811,fallback,continue_operation,continue_operation,continue_operation,False,0.0,45.2,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,27,1783184334.4497,1783184334.4497,1783184334.4497,1783184334.4497,0.0,0.0044,0.0168,prefilter,continue_operation,continue_operation,continue_operation,False,0.0,45.2,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,28,1783184334.4498,1783184334.4498,1783184334.4498,1783184334.4498,0.0,0.0043,0.017,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.2,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,29,1783184334.45,1783184334.45,1783184334.45,1783184334.45,0.0,0.0042,0.0812,fallback,continue_operation,continue_operation,continue_operation,False,0.0,45.2,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,30,1783184334.4502,1783184334.4502,1783184334.4503,1783184334.4503,0.0,0.0044,0.0783,fallback,continue_operation,continue_operation,continue_operation,False,0.0,45.2,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,31,1783184334.4504,1783184334.4504,1783184334.4505,1783184334.4505,0.0,0.0042,0.0784,fallback,continue_operation,continue_operation,activate_cooling,False,0.0,45.2,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,32,1783184334.4506,1783184334.4506,1783184334.4506,1783184334.4506,0.0,0.0044,0.0183,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.2,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,33,1783184334.4507,1783184334.4508,1783184334.4508,1783184334.4508,0.0,0.0042,0.0792,fallback,continue_operation,continue_operation,continue_operation,False,0.0,45.2,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,34,1783184334.451,1783184334.451,1783184334.451,1783184334.451,0.0,0.0044,0.0792,fallback,continue_operation,continue_operation,activate_cooling,False,0.0,45.2,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,35,1783184334.4512,1783184334.4512,1783184334.4512,1783184334.4512,0.0,0.0044,0.0796,fallback,continue_operation,continue_operation,activate_cooling,False,0.0,45.2,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,36,1783184334.4514,1783184334.4514,1783184334.4514,1783184334.4514,0.0,0.0044,0.0176,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.2,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,37,1783184334.4515,1783184334.4515,1783184334.4515,1783184334.4515,0.0,0.0042,0.0171,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.2,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,38,1783184334.4517,1783184334.4517,1783184334.4517,1783184334.4517,0.0,0.0043,0.0169,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.2,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,39,1783184334.4518,1783184334.4518,1783184334.4518,1783184334.4518,0.0,0.0042,0.0164,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.2,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,40,1783184334.4519,1783184334.4519,1783184334.4519,1783184334.4519,0.0,0.0042,0.0171,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.2,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,41,1783184334.4521,1783184334.4521,1783184334.4521,1783184334.4521,0.0,0.0045,0.081,fallback,continue_operation,continue_operation,continue_operation,False,0.0,45.2,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,42,1783184334.4523,1783184334.4523,1783184334.4524,1783184334.4524,0.0,0.0043,0.0795,fallback,continue_operation,continue_operation,continue_operation,False,0.0,45.2,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,43,1783184334.4525,1783184334.4525,1783184334.4526,1783184334.4526,0.0,0.0047,0.0893,fallback,continue_operation,continue_operation,activate_cooling,False,0.0,45.2,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,44,1783184334.4527,1783184334.4527,1783184334.4528,1783184334.4528,0.0,0.0046,0.079,fallback,continue_operation,continue_operation,continue_operation,False,0.0,45.2,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,45,1783184334.4529,1783184334.4529,1783184334.4529,1783184334.453,0.0,0.0044,0.0176,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.2,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,46,1783184334.4531,1783184334.4531,1783184334.4531,1783184334.4531,0.0,0.0043,0.0172,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.2,78.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,47,1783184334.4532,1783184334.4532,1783184334.4533,1783184334.4533,0.0,0.0044,0.0806,fallback,continue_operation,continue_operation,continue_operation,False,0.0,45.8,78.14
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,48,1783184334.4534,1783184334.4535,1783184334.4535,1783184334.4535,0.0,0.0045,0.0796,fallback,continue_operation,continue_operation,continue_operation,False,0.0,45.8,78.16
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,49,1783184334.4537,1783184334.4537,1783184334.4537,1783184334.4537,0.0,0.0047,0.019,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.8,78.16
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Prefilter-only,isolated,50,1783184334.4538,1783184334.4538,1783184334.4538,1783184334.4538,0.0,0.0046,0.018,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,45.8,78.16
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,1,1783184335.247,1783184335.247,1783184337.4947,1783184337.4947,2247.5513,0.0331,2247.768,slm,continue_operation,continue_operation,continue_operation,False,2247.357,50.7,730.73
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,2,1783184337.4954,1783184337.4955,1783184340.0378,1783184340.0378,2542.1232,0.0029,635.9096,slm,continue_operation,emergency_stop,emergency_stop,True,2541.658,51.8,732.52
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,3,1783184338.1317,1783184338.1317,1783184340.5946,1783184340.5946,2462.7564,0.0026,615.9079,slm,continue_operation,emergency_stop,emergency_stop,True,2462.353,52.9,734.25
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,4,1783184338.7479,1783184338.748,1783184341.0098,1783184341.0098,2261.7492,0.0069,565.7174,slm,continue_operation,emergency_stop,emergency_stop,True,2261.048,54.0,736.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,5,1783184339.3143,1783184339.3143,1783184342.1962,1783184342.1962,2881.6848,0.0067,720.8409,slm,continue_operation,emergency_stop,emergency_stop,True,2880.959,51.2,737.73
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,6,1783184340.0357,1783184340.0358,1783184342.6646,1783184342.6646,2628.592,0.0069,657.5689,slm,continue_operation,emergency_stop,emergency_stop,True,2627.865,51.2,739.47
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,7,1783184340.6939,1783184340.6939,1783184343.6882,1783184343.6882,2993.9992,0.0027,748.8579,slm,continue_operation,emergency_stop,emergency_stop,True,2993.581,52.9,741.2
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,8,1783184341.4431,1783184341.4431,1783184342.1009,1783184342.101,657.7045,0.0274,657.9341,slm,continue_operation,continue_operation,continue_operation,False,657.522,51.8,742.95
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,9,1783184342.1016,1783184342.1017,1783184342.6454,1783184342.6454,543.4758,0.0173,543.8019,slm,continue_operation,continue_operation,activate_cooling,False,543.372,55.1,744.69
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,10,1783184342.6458,1783184342.6458,1783184344.5901,1783184344.5901,1944.1208,0.0067,486.3071,slm,continue_operation,emergency_stop,emergency_stop,True,1943.433,54.0,746.42
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,11,1783184343.1328,1783184343.1328,1783184343.6955,1783184343.6955,562.4423,0.0173,562.7741,slm,continue_operation,continue_operation,continue_operation,False,562.338,55.6,748.17
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,12,1783184343.6959,1783184343.6959,1783184344.3309,1783184344.3309,634.8816,0.0291,635.1128,slm,continue_operation,continue_operation,continue_operation,False,634.708,54.5,749.91
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,13,1783184344.3316,1783184344.3316,1783184346.897,1783184346.897,2565.1108,0.0027,641.6249,slm,continue_operation,emergency_stop,emergency_stop,True,2564.692,54.0,751.64
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,14,1783184344.9736,1783184344.9736,1783184347.4762,1783184347.4762,2502.528,0.0026,625.8476,slm,continue_operation,emergency_stop,emergency_stop,True,2502.118,54.5,753.38
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,15,1783184345.5998,1783184345.5998,1783184346.135,1783184346.135,535.0723,0.0267,535.3001,slm,continue_operation,continue_operation,continue_operation,False,534.901,55.6,755.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,16,1783184346.1357,1783184346.1357,1783184348.587,1783184348.587,2451.0164,0.0027,613.1004,slm,continue_operation,emergency_stop,emergency_stop,True,2450.611,53.5,756.86
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,17,1783184346.7491,1783184346.7491,1783184347.3273,1783184347.3273,578.0546,0.0271,578.2779,slm,continue_operation,continue_operation,continue_operation,False,577.883,54.0,758.59
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,18,1783184347.328,1783184347.328,1783184347.9339,1783184347.9339,605.5982,0.0168,605.9317,slm,continue_operation,continue_operation,continue_operation,False,605.256,55.1,760.34
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,19,1783184347.9343,1783184347.9343,1783184348.501,1783184348.5011,566.5344,0.0287,566.8064,slm,continue_operation,continue_operation,activate_cooling,False,566.363,55.1,762.08
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,20,1783184348.5018,1783184348.5018,1783184351.1197,1783184351.1197,2617.68,0.0071,654.8847,slm,continue_operation,emergency_stop,emergency_stop,True,2616.962,56.2,763.81
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,21,1783184349.1573,1783184349.1573,1783184351.5006,1783184351.5006,2343.0864,0.0028,586.1436,slm,continue_operation,emergency_stop,emergency_stop,True,2342.679,55.1,765.55
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,22,1783184349.7438,1783184349.7438,1783184352.0068,1783184352.0068,2262.89,0.007,566.0208,slm,continue_operation,emergency_stop,emergency_stop,True,2262.223,55.6,767.3
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,23,1783184350.3104,1783184350.3104,1783184352.9253,1783184352.9253,2614.5344,0.008,654.1222,slm,continue_operation,emergency_stop,emergency_stop,True,2611.29,54.5,769.05
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,24,1783184350.9651,1783184350.9652,1783184353.6053,1783184353.6053,2639.8608,0.0027,660.3343,slm,continue_operation,emergency_stop,emergency_stop,True,2638.477,54.0,770.78
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,25,1783184351.6258,1783184351.6259,1783184352.2081,1783184352.2081,582.0959,0.0282,582.3548,slm,continue_operation,continue_operation,continue_operation,False,581.919,55.6,772.53
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,26,1783184352.2088,1783184352.2089,1783184352.8352,1783184352.8352,626.0606,0.0282,626.4441,slm,continue_operation,continue_operation,activate_cooling,False,625.875,56.2,774.27
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,27,1783184352.8359,1783184352.836,1783184353.4893,1783184353.4893,653.0465,0.0277,653.4438,slm,continue_operation,continue_operation,activate_cooling,False,652.863,54.5,776.02
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,28,1783184353.49,1783184353.49,1783184355.6825,1783184355.6825,2192.2188,0.0071,548.5289,slm,continue_operation,emergency_stop,emergency_stop,True,2191.497,56.8,777.75
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,29,1783184354.0393,1783184354.0393,1783184356.6361,1783184356.6361,2596.5096,0.007,649.5876,slm,continue_operation,emergency_stop,emergency_stop,True,2595.795,54.5,779.5
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,30,1783184354.6895,1783184354.6895,1783184355.2858,1783184355.2858,596.0099,0.0165,596.3719,slm,continue_operation,continue_operation,continue_operation,False,595.907,54.5,781.25
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,31,1783184355.2862,1783184355.2862,1783184357.6897,1783184357.6897,2403.366,0.0073,601.1274,slm,continue_operation,emergency_stop,emergency_stop,True,2402.686,56.2,783.0
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,32,1783184355.888,1783184355.888,1783184356.4828,1783184356.4829,594.5376,0.0162,594.9167,slm,continue_operation,continue_operation,activate_cooling,False,594.431,56.8,784.73
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,33,1783184356.4833,1783184356.4833,1783184359.0384,1783184359.0384,2554.962,0.0071,639.0268,slm,continue_operation,emergency_stop,emergency_stop,True,2554.242,56.2,786.48
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,34,1783184357.1229,1783184357.123,1783184359.2337,1783184359.2337,2110.5124,0.003,527.9973,slm,continue_operation,emergency_stop,emergency_stop,True,2109.14,58.4,788.22
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,35,1783184357.6513,1783184357.6513,1783184359.9629,1783184359.963,2311.5272,0.0068,578.1872,slm,continue_operation,emergency_stop,emergency_stop,True,2310.83,56.2,789.95
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Pure-SLM,connected,36,1783184358.2301,1783184358.2301,1783184358.8973,1783184358.8973,666.9349,0.0282,667.317,slm,continue_operation,continue_operation,activate_cooling,False,666.759,55.1,791.72
